id,id_paper,keyword
0,2,Noise reduction
1,2,Optimization
2,2,Surface treatment
3,2,Three-dimensional displays
4,2,Solid modeling
5,2,Mathematical model
6,2,Surface reconstruction
7,2,Mesh Denoising
8,2,Optimization Problem
9,2,Quadratic Problem
10,2,Triangular Mesh
11,2,Vertex Position
12,2,Bilateral Filter
13,2,Quadratic Optimization Problem
14,2,Discretion
15,2,Medical Data
16,2,Matrix Form
17,2,Dimensional Vector
18,2,Membership Function
19,2,Discrete Set
20,2,Face Area
21,2,Linear Constraints
22,2,Noise Intensity
23,2,Normalization Step
24,2,Fourth Term
25,2,Shape Descriptors
26,2,Regular Solution
27,2,Optional Step
28,2,Artificial Noise
29,2,Gradient Norm
30,2,3D Surface Models
31,2,Mean Curvature
32,2,Large Flat
33,2,Edge Points
34,2,Random Direction
35,2,Iterative Manner
36,2,Diagonal Matrix
37,2,mesh denoising
38,2,adaptive patches
39,3,Solid modeling
40,3,Painting
41,3,Computational modeling
42,3,Geometry
43,3,Three-dimensional displays
44,3,Surface cracks
45,3,Computer-aided Design
46,3,Hidden Surfaces
47,3,Supply Of Materials
48,3,Distance Map
49,3,Gas Industry
50,3,Building Information Modelling
51,3,Surface Area
52,3,Triangular
53,3,Neighboring Cells
54,3,Realistic Model
55,3,Top-down Approach
56,3,Regular Grid
57,3,Object Of Interest
58,3,Area Estimation
59,3,Production Platform
60,3,Border Cells
61,3,Memory Consumption
62,3,Objects In The Scene
63,3,Triangular Mesh
64,3,Types Of Cracks
65,3,Geometric Objects
66,3,Adaptive Grid
67,3,High-resolution Grid
68,3,paiting area
69,3,adaptively sampled distance fields
70,3,constructive solid geometry
71,3,CAD model
72,4,Image edge detection
73,4,Image color analysis
74,4,Rendering (computer graphics)
75,4,Indexes
76,4,Mathematical model
77,4,History
78,4,Regular Polygon
79,4,Simplified Representation
80,4,Unified Representation
81,4,Independent Translators
82,4,Computational Geometry
83,4,Set Of Directions
84,4,Translation Vector
85,4,Fundamental Cell
86,4,Direct Combination
87,4,Vertex Coordinates
88,4,"tilings, tessellations, generative model"
89,5,Task analysis
90,5,Prototypes
91,5,Forestry
92,5,Vegetation
93,5,Switches
94,5,Hidden Markov models
95,5,Natural language processing
96,5,Dialogue Act
97,5,Optimum-Path Forest
98,5,Hierarchical Clustering
99,5,Majority Voting
100,5,Field Of Natural Language Processing
101,5,Convolutional Neural Network
102,5,Classification Task
103,5,Hidden Markov Model
104,5,Long Short-term Memory
105,5,Recurrent Neural Network
106,5,Attention Mechanism
107,5,Single Cluster
108,5,Graphical Model
109,5,Additional Categories
110,5,Ground Truth Labels
111,5,Word Embedding
112,5,Data Partitioning
113,5,Competitive Process
114,5,Frequent Class
115,5,Bidirectional Long Short-term Memory
116,5,Ground-truth Class
117,5,Conditional Random Field
118,5,Common Label
119,5,Amount Of Classes
120,5,Map Tasks
121,5,Specific Symbols
122,5,Support Vector Machine
123,5,Classification Of Samples
124,5,Neighborhood Size
125,5,Unsupervised Learning
126,5,Dialog Act
127,5,Optimum Path Forest
128,5,Clustering
129,6,Feature extraction
130,6,Face
131,6,Databases
132,6,Encoding
133,6,Data mining
134,6,Software
135,6,Support vector machines
136,6,Facial Expressions
137,6,Opinion Classification
138,6,Accuracy And Precision
139,6,Online Video
140,6,Feature Encoder
141,6,High Accuracy Rate
142,6,Body Gestures
143,6,Support Vector Machine
144,6,Deep Neural Network
145,6,Local Features
146,6,Clustering Algorithm
147,6,Commercial Software
148,6,Bounding Box
149,6,Support Vector Machine Classifier
150,6,Strongly Positive
151,6,Data Fusion
152,6,Individual Modules
153,6,Single Vector
154,6,Linear Classifier
155,6,Linear Kernel
156,6,Extreme Learning Machine
157,6,Face Detection
