id,id_paper,keyword
0,0,Robustness
1,0,Sufficient conditions
2,0,Computational geometry
3,0,Solid modeling
4,0,Shape
5,0,Piecewise linear techniques
6,0,Detection algorithms
7,0,Performance evaluation
8,0,Testing
9,1,Robustness
10,1,Piecewise linear approximation
11,1,Approximation algorithms
12,1,Geometry
13,1,Solid modeling
14,1,Computer graphics
15,1,Digital arithmetic
16,1,Differential equations
17,1,Application software
18,1,Topology
19,2,Mesh generation
20,2,Object oriented modeling
21,2,Solid modeling
22,2,Spline
23,2,Surface topography
24,2,Surface reconstruction
25,2,Geometry
26,2,Shape
27,2,Reliability engineering
28,2,Numerical analysis
29,3,Image reconstruction
30,3,Surface reconstruction
31,3,Topology
32,3,Image converters
33,3,Surface fitting
34,3,Surges
35,3,Mathematics
36,3,Statistics
37,3,Proposals
38,3,Application software
39,4,Image segmentation
40,4,Handwriting recognition
41,4,Pattern recognition
42,4,Machine intelligence
43,4,Error analysis
44,4,NIST
45,4,Databases
46,4,Costs
47,4,Focusing
48,4,Computer vision
49,5,Prototypes
50,5,Nearest neighbor searches
51,5,Neural networks
52,5,Classification algorithms
53,5,Computational efficiency
54,5,Databases
55,5,Performance evaluation
56,5,Diversity reception
57,5,Pattern recognition
58,5,Pattern analysis
59,6,Pattern recognition
60,6,Neural networks
61,6,Nearest neighbor searches
62,6,Data mining
63,6,Terminology
64,6,Training data
65,6,Prototypes
66,6,Degradation
67,6,Knowledge acquisition
68,6,Robustness
69,7,Classification tree analysis
70,7,Optical character recognition software
71,7,Character recognition
72,7,Optical filters
73,7,Shape
74,7,Optical design techniques
75,7,Optical design
76,7,Character generation
77,7,Consumer electronics
78,7,Optical materials
79,8,Space heating
80,8,Equations
81,8,Nonlinear filters
82,8,Image sampling
83,8,Gaussian distribution
84,8,Gaussian approximation
85,8,Planets
86,8,Physics computing
87,8,Data mining
88,8,Image processing
89,9,Pattern recognition
90,9,Lesions
91,9,Spatial resolution
92,9,Breast
93,9,Pixel
94,9,X-ray imaging
95,9,Data mining
96,9,Image resolution
97,9,Image texture analysis
98,9,Image recognition
99,10,Blood vessels
100,10,Retina
101,10,Biomedical imaging
102,10,Image analysis
103,10,Continuous wavelet transforms
104,10,Image segmentation
105,10,Morphology
106,10,Fractals
107,10,Wavelet transforms
108,10,Tuning
109,11,Image analysis
110,11,Fractals
111,11,Reflectivity
112,11,Earth
113,11,Soil
114,11,Vegetation mapping
115,11,Image texture analysis
116,11,Infrared sensors
117,11,Image color analysis
118,11,Satellites
119,12,Multidimensional systems
120,12,Euclidean distance
121,12,Morphology
122,12,Pixel
123,12,Discrete transforms
124,12,Gray-scale
125,12,Image processing
126,12,Image classification
127,12,Skeleton
128,12,Interpolation
129,13,Man machine systems
130,13,Filters
131,13,Signal design
132,13,Performance evaluation
133,13,Upper bound
134,13,Gray-scale
135,13,Apertures
136,13,Design methodology
137,13,Constraint theory
138,13,Noise reduction
139,14,Morphology
140,14,DNA
141,14,Image segmentation
142,14,Biotechnology
143,14,Signal analysis
144,14,Fluorescence
145,14,Signal processing
146,14,Robots
147,14,Glass
148,14,Microscopy
149,15,Filtering
150,15,Histograms
151,15,Filters
152,15,Pixel
153,15,Image segmentation
154,15,Statistics
155,15,Pattern recognition
156,15,Digital images
157,15,Computer graphics
158,15,Color
159,16,Image generation
160,16,Oceans
161,16,Animation
162,16,Sea surface
163,16,Visualization
164,16,Layout
165,16,Noise generators
166,16,Surface waves
167,16,Surface texture
168,16,Acoustic reflection
169,17,Rendering (computer graphics)
170,17,Layout
171,17,Cameras
172,17,Virtual environment
173,17,Sprites (computer)
174,17,Light sources
175,17,Runtime
176,17,Pixel
177,17,Computer science
178,17,Mechanical engineering
179,18,Shape
180,18,Paints
181,18,Painting
182,18,Image resolution
183,18,Planets
184,18,Fuses
185,18,Deformable models
186,18,Power generation
187,18,Design methodology
188,18,Graphics
189,19,Heuristic algorithms
190,19,Layout
191,19,Acceleration
192,19,Rendering (computer graphics)
193,19,Testing
194,19,Computer displays
195,19,Pipelines
196,19,Cities and towns
197,19,Computer graphics
198,19,Application software
199,20,Image coding
200,20,Discrete cosine transforms
201,20,Discrete transforms
202,20,Frequency
203,20,Image analysis
204,20,Laplace equations
205,20,Quantization
206,20,Lagrangian functions
207,20,Image reconstruction
208,20,Image quality
209,21,Image denoising
210,21,Wavelet transforms
211,21,Gaussian noise
212,21,Image edge detection
213,21,Wavelet coefficients
214,21,Context modeling
215,21,Wavelet domain
216,21,Image reconstruction
217,21,Signal to noise ratio
218,21,Random variables
219,22,Watermarking
220,22,Video compression
221,22,Video sequences
222,22,Information retrieval
223,22,Transform coding
224,22,Image coding
225,22,Copyright protection
226,22,Random number generation
227,22,Redundancy
228,22,Image processing
