id,id_paper,keyword
0,4,Training
1,4,Gray-scale
2,4,Image segmentation
3,4,Convolutional neural networks
4,4,Cameras
5,4,Meteorology
6,4,Machine learning
7,4,Convolutional Neural Network
8,4,Residual Network
9,4,Video Segments
10,4,Learning Process
11,4,Change Detection
12,4,Action Recognition
13,4,Anomaly Detection
14,4,Segmentation Techniques
15,4,Changing Weather Conditions
16,4,Dynamic Background
17,4,Color Images
18,4,Grayscale Images
19,4,Trainable Parameters
20,4,Binary Image
21,4,Video Frames
22,4,Evaluation Procedure
23,4,Small Patches
24,4,Image Frames
25,4,Background Image
26,4,Video Capture
27,4,Foreground Objects
28,4,Convolutional Neural Network For Segmentation
29,4,Residual Learning
30,4,Winter Weather
31,4,Learning Convolutional Neural Network
32,4,Video Segmentation
33,4,Deep Learning
34,4,Foreground Object Detection
35,4,Residual Map
36,5,Feature extraction
37,5,Support vector machines
38,5,Optical imaging
39,5,Machine learning
40,5,Cameras
41,5,Motion pictures
42,5,Neural Network
43,5,Convolutional Neural Network
44,5,Video Sequences
45,5,Multi-stream Convolutional Neural Network
46,5,Detection In Video Sequences
47,5,Learning Models
48,5,Spatial Information
49,5,Temporal Information
50,5,Use Of Features
51,5,Deep Learning Approaches
52,5,Depth Information
53,5,Complementary Features
54,5,Detection In Videos
55,5,Support Vector Machine
56,5,Transfer Learning
57,5,Feed-forward Network
58,5,Individual Classes
59,5,Video Frames
60,5,High-level Features
61,5,Gaussian Mixture Model
62,5,Red-green-blue
63,5,Optical Flow
64,5,Individual Streams
65,5,Depth Estimation
66,5,Multiple Instance Learning
67,5,Scale-invariant Feature Transform
68,5,Single Camera
69,5,Act Of Violence
70,5,Binary Problem
71,5,National Hockey League
72,5,Fight detection
73,5,convolutional neural networks
74,5,video analysis
75,6,Skeleton
76,6,Image representation
77,6,Three-dimensional displays
78,6,Hidden Markov models
79,6,Image recognition
80,6,Videos
81,6,Neural networks
82,6,Tree Structure
83,6,Action Recognition
84,6,Reference Joint
85,6,Skeleton Image
86,6,3D Action Recognition
87,6,Representations For Action Recognition
88,6,Neural Network
89,6,Convolutional Neural Network
90,6,Temporal Dynamics
91,6,Spatial Relationship
92,6,Long Short-term Memory
93,6,Recurrent Neural Network
94,6,Main Approaches
95,6,Human Activity Recognition
96,6,2D Array
97,6,Dynamic Video
98,6,Ability Of Information
99,6,Convolutional Layers
100,6,Percentage Points
101,6,Hidden Markov Model
102,6,Fully-connected Layer
103,6,Late Fusion
104,6,Dynamic Time Warping
105,6,Convolutional Neural Network Architecture
106,6,Relevant Pairs
107,6,Skeleton Data
108,6,Methods In The Literature
109,6,Joint Trajectories
110,6,Fewer Edges
111,6,Depth Information
112,6,Convolutional Neural Network (CNN)
113,6,skeleton joints
114,6,skeleton image representation
115,6,3D action recognition
116,7,Videos
117,7,Three-dimensional displays
118,7,Machine learning
119,7,Computational modeling
120,7,Image coding
121,7,Decoding
122,7,Feature extraction
123,7,Convolutional Network
124,7,Action Recognition
125,7,3D Convolution
126,7,Video Compression
127,7,Deep Learning
128,7,Computational Cost
129,7,Computational Complexity
130,7,Temporal Dynamics
131,7,Approach Task
132,7,Range Of Possible Applications
133,7,Video Recognition
134,7,Action Recognition Task
135,7,High Computational Load
136,7,Video Action Recognition
137,7,Convolutional Neural Network
138,7,Classification Accuracy
139,7,Support Vector Machine
140,7,Use Of Information
141,7,Convolutional Layers
142,7,Temporal Dimension
143,7,Motion Vector
144,7,Discrete Cosine Transform
145,7,Group Of Pictures
146,7,Spatial Dimensions
147,7,Motion Compensation
148,7,Chance Of Overfitting
149,7,Recurrent Neural Network
150,7,Optical Flow
151,7,Handcrafted Features
152,7,Pixel Block
153,7,Computer Vision
154,7,Action Recognition
155,7,Deep Learning
156,7,Compressed Domain
157,7,Efficiency
158,8,Music
159,8,Visualization
160,8,Feature extraction
161,8,Instruments
162,8,Proposals
163,8,Task analysis
164,8,Animation
165,8,Literary Works
166,8,Natural Language
167,8,User Study
168,8,High-level Understanding
169,8,Music Composition
170,8,Natural Language Processing Algorithm
171,8,Prototype
172,8,Deep Neural Network
173,8,Sadness
174,8,Harmony
175,8,Emotion Recognition
176,8,Sentiment Analysis
177,8,Specific Emotions
178,8,Rhythmic Patterns
179,8,Emotional Assessment
180,8,Visual Metaphors
181,8,Musical Notation
182,8,Edge Width
183,8,Primary Emotions
184,8,audiovisual summaries
185,8,emotion analysis
186,8,musical composition
187,8,graph based animation
188,9,Data visualization
189,9,Trajectory
190,9,Mobile handsets
191,9,Spatiotemporal phenomena
192,9,Urban areas
193,9,Transportation
194,9,Sociology
195,9,Daily Mobility
196,9,Time And Space
197,9,Mobile Devices
198,9,Temporal Dimension
199,9,Daily Data
200,9,Space Exploration
201,9,Mobile Data
202,9,Spatial Granularity
203,9,Interactive
204,9,Time Interval
205,9,Response Time
206,9,Animal Cells
207,9,Visual Analysis
208,9,Aggregate Level
209,9,Response Accuracy
210,9,Population Mobility
211,9,Individual Trajectories
212,9,Urban Mobility
213,9,Use Of Mobile Devices
214,9,Mental Demands
215,9,Cartographic Representation
216,9,Real Density
217,9,Entities Of Interest
218,9,Chord Diagram
219,9,NASA Task Load Index
220,9,Map View
221,9,Total Workload
222,9,Interaction Techniques
223,9,Linear Movement
224,9,Time Slice
225,9,geovisualization
226,9,daily mobility analysis
227,9,movement data
228,9,geovisual analysis
229,10,Image color analysis
230,10,Diseases
231,10,Cameras
232,10,Image segmentation
233,10,Databases
234,10,Glass
235,10,Convolutional neural networks
236,10,Deep Learning
237,10,Image Acquisition
238,10,Aegypti
239,10,Mosquito Eggs
240,10,Digital Image Acquisition
241,10,Convolutional Neural Network
242,10,Number Of Eggs
243,10,Perfect Correlation
244,10,Magnifying Glass
245,10,Egg Deposition
246,10,True Positive
247,10,Convolutional Layers
248,10,Assertive
249,10,Object Detection
250,10,Dengue Virus
251,10,Intersection Over Union
252,10,Precision And Recall
253,10,Bounding Box
254,10,Agility
255,10,Yellow Fever
256,10,Decision Tree Classifier
257,10,Counting Process
258,10,Dengue Fever
259,10,Color Model
260,10,Segmentation Process
261,10,ReLU Layer
262,10,RGB Color Space
263,10,RGB Color
264,10,Unit Size
265,10,Aedes aegypti egg counting
266,10,mosquito eggs
267,10,deep learning
268,11,Noise measurement
269,11,Three-dimensional displays
270,11,Computed tomography
271,11,Noise reduction
272,11,Image segmentation
273,11,Image edge detection
274,11,Image reconstruction
275,11,Denoising
276,11,Morphological Operations
277,11,3D Filter
278,11,Low-dose Images
279,11,Dental Imaging
280,11,Computed Tomography
281,11,Structural Similarity
282,11,Image Quality
283,11,Radiation Dose
284,11,Peak Signal-to-noise Ratio
285,11,Input Image
286,11,Image Segmentation
287,11,Gaussian Filter
288,11,Median Filter
289,11,Output Image
290,11,Background Regions
291,11,Noisy Images
292,11,Collaborative Filtering
293,11,Peak Signal-to-noise Ratio Values
294,11,Opening Operator
295,11,Bilateral Filter
296,11,Edge Preservation
297,11,Foreground Regions
298,11,Noisy Regions
299,11,Wiener Filter
300,11,Structural Similarity Values
301,11,Guided Filter
302,11,Mathematical Morphology
303,11,Adaptive Histogram Equalization
304,11,3D Array
305,11,Low dose
306,11,Computed Tomography
307,11,Noise reduction
308,11,Mathematical morphology
309,11,BM3D
310,11,PSNR
311,12,Decoding
312,12,Heart
313,12,Three-dimensional displays
314,12,Image segmentation
315,12,Magnetic resonance imaging
316,12,Two dimensional displays
317,12,Computer architecture
318,12,Image Segmentation
319,12,Skip Connections
320,12,Long-range Connections
321,12,Cardiac Segmentation
322,12,Multi-context Information
323,12,Magnetic Resonance Imaging
324,12,Deep Learning
325,12,Feature Maps
326,12,Ejection Fraction
327,12,Final Prediction
328,12,Final Layer
329,12,Heart Structure
330,12,Dice Score
331,12,Segmentation Challenge
332,12,Heart Failure
333,12,Left Ventricular
334,12,Validation Set
335,12,Network Training
336,12,Right Ventricular
337,12,Semantic Segmentation
338,12,Number Of Filters
339,12,Hausdorff Distance
340,12,Fully Convolutional Network
341,12,Convergence Time
342,12,Decoder Part
343,12,3D U-Net
344,12,Hypertrophic Cardiomyopathy
345,12,U-Net Architecture
346,12,Segmentation Results
347,12,Magnetic Resonance Imaging Images
348,12,semantic image segmentation
349,12,deep learning
350,12,cardiac image analysis
351,12,biomedical imaging
352,13,Feature extraction
353,13,Image segmentation
354,13,Lesions
355,13,Histograms
356,13,Breast
357,13,Speckle
358,13,Noise reduction
359,13,Denoising
360,13,Ultrasound Imaging
361,13,Computer-aided Diagnosis
362,13,Speckle Noise
363,13,Computer-aided Diagnosis System
364,13,Breast Ultrasound
365,13,Reduce Speckle Noise
366,13,Breast Ultrasound Images
367,13,Bayesian Model
368,13,Firefly
369,13,Combination Of Features
370,13,Second Moment
371,13,Histogram Equalization
372,13,Contrast Regions
373,13,Image Segmentation Techniques
374,13,Noise Reduction Method
375,13,Deep Learning
376,13,Receiver Operating Characteristic Curve
377,13,Support Vector Machine
378,13,Small Region
379,13,Support Vector Machine Classifier
380,13,Acoustic Shadowing
381,13,Tsallis Entropy
382,13,Degenerate Case
383,13,Local Processes
384,13,Region Of Interest Extraction
385,13,Benign Tumors
386,13,Region Of Interest Segmentation
387,13,Candidate Regions
388,13,Breast Lesions
389,13,CAD System
390,13,Breast US Images
391,13,Speckle Noise Reduction
392,13,Bio inspired Segmentation
393,14,Image segmentation
394,14,Muscles
395,14,Magnetic resonance imaging
396,14,Three-dimensional displays
397,14,Manuals
398,14,Silicon
399,14,Two dimensional displays
400,14,Magnetic Resonance Imaging
401,14,Paraspinal Muscles
402,14,Muscle Segmentation
403,14,Fast Segmentation
404,14,Processing Time
405,14,Mean Absolute Error
406,14,Manual Annotation
407,14,Computer-aided Diagnosis
408,14,Semi-automatic Segmentation
409,14,Spinal Pathology
410,14,Representative Slices
411,14,Faster Processing Time
412,14,Running Time
413,14,Crucial Step
414,14,Intersection Over Union
415,14,Low Back Pain
416,14,Segmentation Method
417,14,Precise Results
418,14,Vertebral Body
419,14,Semi-automated Approach
420,14,Content-based Image Retrieval
421,14,Volumetric Magnetic Resonance Imaging
422,14,White Pixels
423,14,Segmentation Accuracy
424,14,Segmentation Results
425,14,Voxel Volume
426,14,3D Slicer
427,14,Balanced Growth
428,14,Erosion Processes
429,14,Segmentation
430,14,Muscle
431,14,MRI
432,14,CleverSeg
433,15,Data visualization
434,15,Task analysis
435,15,Taxonomy
436,15,Visualization
437,15,Bars
438,15,Data mining
439,15,Measurement
440,15,Data Distribution
441,15,Visual Effects
442,15,Confidence Level
443,15,Data Visualization
444,15,Visual Task
445,15,Effects Of Different Types
446,15,Bar Charts
447,15,Effective Case
448,15,Pie Chart
449,15,Outlier Detection
450,15,Study Instruments
451,15,User Preferences
452,15,Significant Difference In Effect
453,15,Bubble Size
454,15,Line Chart
455,15,Combination Of Tasks
456,15,Percentage Of Correct Answers
457,15,Stacked Bar
458,15,Type Of Visualization
459,15,Chart Types
460,15,Bubble Chart
461,15,Visual Literacy
462,15,Boxplots
463,15,Task Duration
464,15,Visual Representation
465,15,Effect Of Type
466,15,Multiple-choice
467,15,Histogram
468,15,information visualization
469,15,visualization tasks
470,16,Transfer functions
471,16,Histograms
472,16,Two dimensional displays
473,16,Rendering (computer graphics)
474,16,Isosurfaces
475,16,Proposals
476,16,Standards
477,16,Transfer Function
478,16,Automatic Generation
479,16,Use Of Function
480,16,Gaussian Kernel
481,16,Volume Of Data
482,16,Second Derivative
483,16,Noisy Data
484,16,Use Of Values
485,16,Gradient Direction
486,16,Average Computation
487,16,Scalar Value
488,16,Directional Derivative
489,16,Boundary Detection
490,16,Voxels In Region
491,16,2D Histogram
492,16,Main Boundary
493,16,transfer function
494,16,boundary detection
495,16,volume visualization
496,17,Image segmentation
497,17,Image edge detection
498,17,Merging
499,17,Image analysis
500,17,Task analysis
501,17,Transforms
502,17,Graphics
503,17,Image Analysis
504,17,Image Segmentation
505,17,Qualitative Assessment
506,17,Segmentation Method
507,17,Hierarchical Method
508,17,Topics In The Field
509,17,Image Analysis Methods
510,17,Hierarchy In Order
511,17,Region Merging
512,17,Quantitative Data
513,17,Finite Set
514,17,Adjacent Regions
515,17,Edge Weights
516,17,Binary Image
517,17,Nodes In The Graph
518,17,Small Component
519,17,Original Weight
520,17,Saliency Map
521,17,Weight Map
522,17,Non-increasing Order
523,17,Hierarchical image segmentation
524,17,Hierarchy simplification
525,17,Non significant region removal
526,18,Image segmentation
527,18,Forestry
528,18,Pipelines
529,18,Estimation
530,18,Vegetation
531,18,Partitioning algorithms
532,18,Nickel
533,18,Seed Samples
534,18,Superpixel Segmentation
535,18,Objective Information
536,18,Saliency Map
537,18,Salient Object
538,18,Parasite
539,18,Natural Images
540,18,Object Of Interest
541,18,Background Pixels
542,18,User Control
543,18,Competitive Methods
544,18,Improvement In Estimation
545,18,Dashed Rectangle
546,18,Object Pixels
547,18,Priority Queue
548,18,Simple Linear Iterative Clustering
549,18,superpixels
550,18,IFT
551,18,segmentation
552,18,object saliency map
553,19,Containers
554,19,Transforms
555,19,Shape
556,19,Matrix converters
557,19,Morphology
558,19,Task analysis
559,19,Linear programming
560,19,Mathematical Morphology
561,19,Tangram Puzzle
562,19,Assembly Process
563,19,Distance Map
564,19,Morphological Operations
565,19,Geometric Techniques
566,19,Packing Problem
567,19,Running Time
568,19,Cost Function
569,19,Feasible Solution
570,19,Validation Process
571,19,Rotation Angle
572,19,Solution Space
573,19,Piece Of The Puzzle
574,19,Element-wise Multiplication
575,19,Number Of Configurations
576,19,Average Running Time
577,19,Processes In Place
578,19,Procedures In Place
579,19,Placement Problem
580,19,Empty Regions
581,19,Parallelogram
582,19,Execution Of Experiments
583,19,Tangram
584,19,cutting and packing
585,19,raster representation
586,19,mathematical morphology
587,20,Gallium nitride
588,20,Generators
589,20,Image reconstruction
590,20,Zirconium
591,20,Training
592,20,Task analysis
593,20,Mathematical model
594,20,Latent Space
595,20,Reconstruction Loss
596,20,Domain Samples
597,20,GAN-based Models
598,20,Loss Function
599,20,Image Segmentation
600,20,Autoencoder
