id,id_paper,keyword
0,3,Image denoising
1,3,Random variables
2,3,Wavelet coefficients
3,3,Mammography
4,3,Breast cancer
5,3,Image processing
6,3,Jacobian matrices
7,3,Wavelet transforms
8,3,Gaussian noise
9,3,Image resolution
10,4,Image segmentation
11,4,Humans
12,4,X-ray imaging
13,4,Computed tomography
14,4,Medical treatment
15,4,Image analysis
16,4,Process planning
17,4,System testing
18,4,Statistical analysis
19,4,Bladder
20,5,Proteins
21,5,Image analysis
22,5,Amino acids
23,5,Chemicals
24,5,Bioinformatics
25,5,Image retrieval
26,5,Image registration
27,5,Image databases
28,5,Content based retrieval
29,5,Humans
30,6,Ultrasonic imaging
31,6,Ultrasonic transducers
32,6,Acoustic beams
33,6,Biomedical transducers
34,6,Acoustic transducers
35,6,Acoustic emission
36,6,Frequency
37,6,Array signal processing
38,6,Focusing
39,6,Acoustic measurements
40,7,Engines
41,7,Computer vision
42,7,Handicapped aids
43,7,Humans
44,7,Image recognition
45,7,Image processing
46,7,Cameras
47,7,Kinetic theory
48,7,Pixel
49,7,Image segmentation
50,8,Watermarking
51,8,Robustness
52,8,Image processing
53,8,Spread spectrum communication
54,8,Pixel
55,8,Signal processing
56,8,Laboratories
57,8,Optimization methods
58,8,Payloads
59,8,Signal to noise ratio
60,9,Image restoration
61,9,Image reconstruction
62,9,Image processing
63,9,Partial differential equations
64,9,Degradation
65,9,Humans
66,9,Diffusion processes
67,9,Digital images
68,9,Bridges
69,9,Layout
70,10,Pixel
71,10,Tree graphs
72,10,Image segmentation
73,10,Image processing
74,10,Shape
75,10,Gray-scale
76,10,Filtering
77,10,Lakes
78,10,Partitioning algorithms
79,10,Information analysis
80,11,Image segmentation
81,11,Pixel
82,11,Image processing
83,11,Image analysis
84,11,Tree graphs
85,11,Topology
86,11,Geophysics computing
87,11,Filtering
88,11,Application software
89,11,Computer graphics
90,12,Robustness
91,12,Road vehicles
92,12,Vehicle detection
93,12,Video sequences
94,12,Remotely operated vehicles
95,12,Image edge detection
96,12,Painting
97,12,Lighting
98,12,Computer vision
99,12,Cameras
100,13,Handwriting recognition
101,13,Neural networks
102,13,Hidden Markov models
103,13,Speech recognition
104,13,System performance
105,13,Image databases
106,13,Feature extraction
107,13,Isolation technology
108,13,Humans
109,13,Computer graphics
110,14,Fractals
111,14,Postal services
112,14,Image databases
113,14,Sorting
114,14,Gabor filters
115,14,Filtering
116,14,Spatial databases
117,14,Image segmentation
118,14,Pixel
119,14,Background noise
120,15,Active contours
121,15,Spline
122,15,Level set
123,15,Image segmentation
124,15,Approximation error
125,15,Curve fitting
126,15,Equations
127,15,Image analysis
128,15,Feature extraction
129,15,Application software
130,16,Shape
131,16,Skeleton
132,16,Gray-scale
133,16,Fast Fourier transforms
134,16,Fourier transforms
135,16,Home computing
136,16,Image generation
137,16,Pattern analysis
138,16,Algorithm design and analysis
139,16,Geometry
140,17,Image segmentation
141,17,Image edge detection
142,17,Buildings
143,17,Microscopy
144,17,Pixel
145,17,Windows
146,17,Shape
147,17,Vehicle detection
148,17,Vehicles
149,17,Image recognition
150,18,Fingerprint recognition
151,18,Gray-scale
152,18,Data mining
153,18,Biometrics
154,18,Bifurcation
155,18,Image matching
156,18,Fourier transforms
157,18,Gabor filters
158,18,Filtering
159,18,Morphology
160,19,Visualization
161,19,Magnetic resonance imaging
162,19,Image segmentation
163,19,Iterative algorithms
164,19,Iterative methods
165,19,Layout
166,19,Testing
167,19,Magnetic resonance
168,19,Rendering (computer graphics)
169,19,Feedback
170,20,Image segmentation
171,20,Merging
172,20,Shape measurement
173,20,Convergence
174,20,Image reconstruction
175,20,Shape control
176,20,Image storage
177,20,Topology
178,20,Algorithm design and analysis
179,20,Large-scale systems
180,21,Color
181,21,Image segmentation
182,21,Distributed computing
183,21,Histograms
184,21,Gray-scale
185,21,Image analysis
186,21,Informatics
187,21,Lattices
188,21,Humans
189,21,Testing
190,22,Layout
191,22,Video sequences
192,22,Indexing
193,22,Gunshot detection systems
194,22,Motion detection
195,22,Detectors
196,22,Pixel
197,22,Histograms
198,22,Event detection
199,22,Image segmentation
200,23,Training data
201,23,Joints
202,23,Boolean functions
203,23,Image processing
204,23,Pattern recognition
205,23,Shape measurement
206,23,Estimation error
207,23,Entropy
208,23,Pixel
209,23,Image edge detection
210,24,Layout
211,24,Computer vision
212,24,Atmospheric modeling
213,24,Optical propagation
214,24,Light scattering
215,24,Particle scattering
216,24,Stereo vision
217,24,Atmosphere
218,24,Absorption
219,24,Image reconstruction
220,25,Navigation
221,25,Streaming media
222,25,Vehicle driving
223,25,Road vehicles
224,25,Humans
225,25,Road accidents
226,25,Automotive engineering
227,25,Lighting
228,25,Intelligent transportation systems
229,25,Object detection
230,26,Photometry
231,26,Shape
232,26,Green's function methods
233,26,Equations
234,26,Closed-form solution
235,26,Surface reconstruction
236,26,Stereo image processing
237,26,Image reconstruction
238,26,Yield estimation
239,26,Lighting
240,27,Green's function methods
241,27,Equations
242,27,Computational modeling
243,27,Optical filters
244,27,Optical variables control
245,27,Image motion analysis
246,27,Image generation
247,27,Computer simulation
248,27,Computer graphics
249,27,Layout
250,28,Animation
251,28,Computer graphics
252,28,Solid modeling
253,28,Shape
254,28,Image processing
255,28,Computer science
256,28,Control systems
257,28,Application software
258,28,Virtual reality
259,28,Fusion power generation
260,29,Iterative algorithms
261,29,Geophysics computing
262,29,Shortest path problem
263,29,Data structures
264,29,Iterative methods
265,29,Robot motion
266,29,Motion planning
267,29,Navigation
268,29,Solid modeling
269,29,Computational geometry
270,30,Topology
271,30,Image coding
272,30,Computer graphics
273,30,Surgery
274,30,Application software
275,30,Data structures
276,30,Transform coding
277,30,Geometry
278,30,Image reconstruction
279,30,Performance evaluation
280,31,Geometry
281,31,Mesh generation
282,31,Geology
283,31,Numerical simulation
284,31,Multiresolution analysis
285,31,Earthquake engineering
286,31,Weather forecasting
287,31,Petroleum
288,31,Tides
289,31,Equations
290,32,Image coding
291,32,Data mining
292,32,Geometry
293,32,Topology
294,32,Shape
295,32,Decoding
296,32,Data visualization
297,32,Level set
298,32,Data compression
299,32,Equations
300,33,Linear approximation
301,33,Approximation methods
302,33,Computer graphics
303,33,Image processing
304,34,Least squares approximation
305,34,Application software
306,34,Computer vision
307,34,Computational geometry
308,34,Curve fitting
309,34,Image reconstruction
310,34,Computer graphics
311,34,Sampling methods
312,34,Noise robustness
313,34,Particle measurements
314,35,Equations
315,35,Surface reconstruction
316,35,Visualization
317,35,Timing
318,35,Performance analysis
319,35,Performance evaluation
320,35,Testing
321,35,Topology
322,35,Scattering
323,35,Interpolation
324,36,Surface cracks
325,36,Biomedical imaging
326,36,Ray tracing
327,36,Visualization
328,36,Partitioning algorithms
329,36,Information systems
330,36,Systems engineering and theory
331,36,Testing
332,36,Algorithm design and analysis
333,36,Scalability
334,37,Deformable models
335,37,Differential equations
336,37,Computational geometry
337,37,Tensile stress
338,37,Algorithm design and analysis
339,37,Iterative algorithms
340,37,Computer interfaces
341,37,Potential energy
342,37,Proposals
343,37,Finite difference methods
344,38,Rendering (computer graphics)
345,38,Central Processing Unit
346,38,Computer graphics
347,38,Lighting
348,38,Pipelines
349,38,Application software
350,38,Visualization
351,38,Computer applications
352,38,Layout
353,38,Geometry
354,39,Rendering (computer graphics)
355,39,Graphics
356,39,Layout
357,39,Tiles
358,39,Partitioning algorithms
359,39,Workstations
360,39,Delay
361,39,Clustering algorithms
362,39,Personal communication networks
363,39,Displays
364,40,Hardware
365,40,Computer graphics
366,40,Navier-Stokes equations
367,40,Central Processing Unit
368,40,Fluid dynamics
369,40,Pipelines
370,40,Computational modeling
371,40,Power engineering computing
372,40,Power engineering and energy
373,40,Boundary conditions
374,41,Shadow mapping
375,41,Testing
376,41,Kernel
377,41,Layout
378,41,Hardware
379,41,Filtering algorithms
380,41,Light sources
381,41,Computational efficiency
382,41,Computer graphics
383,41,Image processing
384,42,Layout
385,42,Optical reflection
386,42,Computer graphics
387,42,Digital images
388,42,Poisson equations
389,42,Light sources
390,42,Packaging
391,42,Digital cameras
392,42,Object recognition
393,42,Photography
394,43,Collaboration
395,43,Virtual reality
396,43,Collaborative tools
397,43,Collaborative software
398,43,Yarn
399,43,Graphics
400,43,Rendering (computer graphics)
401,43,Peer to peer computing
402,43,Network topology
403,43,Layout
404,44,Collaboration
405,44,Force feedback
406,44,Layout
407,44,Collaborative work
408,44,Visualization
409,44,Collaborative tools
410,44,Virtual reality
411,44,Programming profession
412,44,Haptic interfaces
413,44,Displays
414,45,Data visualization
415,45,Multidimensional systems
416,45,Data analysis
417,45,Terminology
418,45,Image analysis
419,45,Information analysis
420,45,Pattern analysis
421,45,Shape
422,45,Iris
423,45,Statistics
424,46,Computer graphics
425,46,Image processing
426,46,Pixel
427,46,Image resolution
428,46,Computer industry
429,46,Industrial control
430,46,Toy industry
431,46,Motion pictures
432,46,Games
433,46,TV
434,47,Motion analysis
435,47,Image reconstruction
436,47,Video compression
437,47,Shape
438,47,Tracking
439,47,Image motion analysis
440,47,Animation
441,47,Ellipsoids
442,47,Interpolation
443,47,Data structures
444,48,Topology
445,48,Image segmentation
446,48,Systems engineering and theory
447,48,Scientific computing
448,48,Automatic control
449,48,Piecewise linear techniques
450,48,Statistics
451,48,Active contours
452,48,Rendering (computer graphics)
453,48,Electron microscopy
454,49,Solids
455,49,Surface reconstruction
456,49,Image reconstruction
457,49,Shape
458,49,Sampling methods
459,49,Laboratories
460,49,Mathematics
461,49,Joining processes
462,49,Computer vision
463,49,Application software
464,50,Deformable models
465,50,Application software
466,50,Computer graphics
467,50,Computer vision
468,50,Face detection
469,50,Humans
470,50,Facial animation
471,50,Concrete
472,50,Heart
473,50,Robots
474,51,Color
475,51,Laser modes
476,51,Statistics
477,51,Reflectivity
478,51,Layout
479,51,Automatic testing
480,51,Robustness
481,51,Joining processes
482,51,Cameras
483,51,Optimization methods
484,52,Cameras
485,52,Layout
486,52,Calibration
487,52,Image segmentation
488,52,Reconstruction algorithms
489,52,Image reconstruction
490,52,Photometry
491,52,Robustness
492,52,Testing
493,52,Solid modeling
