id,id_paper,keyword
0,2,Interpolation
1,2,implicit surfaces
2,2,Hermite data
3,2,radial basis functions
4,2,Hermite-Birkhoff interpolation
5,2,scattered data approximation
6,2,geometric modeling
7,2,surface reconstruction
8,3,Shape measurement
9,3,Smoothing methods
10,3,Deformable models
11,3,Computer graphics
12,3,Solid modeling
13,3,Surface reconstruction
14,3,Atomic measurements
15,3,Computational modeling
16,3,Particle tracking
17,3,Particle filters
18,3,Union of Balls
19,3,Scale Spaces
20,3,Curvature Motion
21,4,Real time systems
22,4,voxelization
23,4,GPU
24,4,LEGO
25,5,Nonlinear filters
26,5,Frequency
27,5,Image reconstruction
28,5,Filtering
29,5,Cameras
30,5,Shape control
31,5,Surface reconstruction
32,5,Computer graphics
33,5,Image processing
34,5,Laboratories
35,5,RGBN
36,5,normal map
37,5,gradient reconstruction
38,5,normal processing
39,5,filtering
40,5,deformation
41,6,Nonlinear filters
42,6,Frequency
43,6,Image reconstruction
44,6,Filtering
45,6,Cameras
46,6,Shape control
47,6,Surface reconstruction
48,6,Computer graphics
49,6,Image processing
50,6,Laboratories
51,7,Geometry
52,7,Solid modeling
53,7,Image reconstruction
54,7,Context modeling
55,7,Image resolution
56,7,Laboratories
57,7,Pipelines
58,7,Robustness
59,7,Computer graphics
60,7,Image processing
61,7,Super-resolution
62,7,3D Registration
63,7,3D Scanning
64,7,Surface Reconstruction
65,8,Data visualization
66,8,illustrative visualization
67,8,focus of attention
68,8,line illustration
69,8,hatching
70,8,non-photorealistic rendering
71,9,Rendering (computer graphics)
72,9,Computer graphics
73,9,Application software
74,9,Image processing
75,9,Image resolution
76,9,Computer science
77,9,Educational institutions
78,9,Information analysis
79,9,Humans
80,9,Costs
81,9,saliency
82,9,segmentation
83,9,multiresolution
84,10,Isosurfaces
85,10,Rendering (computer graphics)
86,10,Computer graphics
87,10,Application software
88,10,Image processing
89,10,Image resolution
90,10,Computer science
91,10,Educational institutions
92,10,Information analysis
93,10,Humans
94,11,Surface reconstruction
95,11,Image reconstruction
96,11,Discrete transforms
97,11,Surface cracks
98,11,Geometry
99,11,Computer graphics
100,11,Image processing
101,11,Cultural differences
102,11,Data structures
103,11,Image converters
104,11,Marching Triangle
105,11,Discrete distance transform
106,11,Polygonization algorithm
107,11,Surface reconstruction
108,11,Digitized objects
109,11,Triangle mesh surface
110,12,Image coding
111,12,Geometry
112,12,Encoding
113,12,Shape
114,12,Image reconstruction
115,12,Numerical simulation
116,12,Grid computing
117,12,Mesh generation
118,12,Bit rate
119,12,Computer graphics
120,12,multiresolution
121,12,subdivision surfaces
122,12,level-ofdetail
123,13,Adaptive mesh refinement
124,13,Computer graphics
125,13,Indexing
126,13,Optimization methods
127,13,Parallel processing
128,13,Performance gain
129,13,Solid modeling
130,13,Image processing
131,13,Application software
132,13,High performance computing
133,14,Shape
134,14,Fires
135,14,Pattern recognition
136,14,Image analysis
137,14,Path planning
138,14,Mesh generation
139,14,Proposals
140,14,Computer graphics
141,14,Image processing
142,14,Image segmentation
143,14,medial axis
144,14,shape description
145,14,curved boundaries
146,15,Image segmentation
147,15,Diffusion tensor imaging
148,15,Magnetic resonance imaging
149,15,Tensile stress
150,15,Solid modeling
151,15,Level set
152,15,Anisotropic magnetoresistance
153,15,Brain modeling
154,15,Computer graphics
155,15,Image processing
156,15,Vector Field
157,15,Support Vector Machine
158,16,Noise reduction
159,16,Discrete Vector Field
160,16,Denoising
161,16,Random Walk
162,16,Markov Chain
163,17,Mesh generation
164,17,Parametric statistics
165,17,Nanostructures
166,17,Strips
167,17,Carbon nanotubes
168,17,Solid modeling
169,17,Topology
170,17,Chemistry
171,17,Computer graphics
172,17,Image processing
173,17,hexagonal meshes
174,17,parametric surfaces
175,17,Hamada indexes
176,17,nanostructure modeling
177,18,Image segmentation
178,18,Diffusion tensor imaging
179,18,Magnetic resonance imaging
180,18,Tensile stress
181,18,Solid modeling
182,18,Level set
183,18,Anisotropic magnetoresistance
184,18,Brain modeling
185,18,Computer graphics
186,18,Image processing
187,18,Diffusion tensor imaging
188,18,MRI
189,18,Segmentation
190,18,Watershed transform
191,18,Mathematical morphology
192,19,Algorithm design and analysis
193,19,Image segmentation
194,19,Proposals
195,19,Computer graphics
196,19,Image processing
197,19,Image analysis
198,19,Computer industry
199,19,Automation
200,19,Guidelines
201,19,Floods
202,19,watershed transform
203,19,image segmentation
204,19,watershed algorithms
205,20,Image resolution
206,20,Training data
207,20,Image processing
208,20,Computer graphics
209,20,Computer science
210,20,Mathematics
211,20,Statistics
212,20,Genetic algorithms
213,20,Decision trees
214,20,Neural networks
215,20,morphological operator
216,20,image operator training
217,20,curse of dimensionality
218,20,high resolution images
219,20,multilevel training
220,21,Algorithm design and analysis
221,21,Multidimensional systems
222,21,Performance analysis
223,21,Morphology
224,21,Lattices
225,21,Computer graphics
226,21,Image processing
227,21,Mathematics
228,21,Statistics
229,21,Data structures
230,21,Mathematical Morphology
231,21,Elementary Operators
232,21,Binary Erosion
233,21,Binary Dilation
234,22,Iterative methods
235,22,Image denoising
236,22,Noise reduction
237,22,Bayesian methods
238,22,Nonlinear filters
239,22,Image processing
240,22,Game theory
241,22,PSNR
242,22,Filtering
243,22,Wavelet coefficients
244,22,Image Denoising
245,22,Wavelets
246,22,Bayesian Estimation
247,22,Maximum a Posteriori
248,22,Game Strategy Approach
249,23,Image denoising
250,23,Noise reduction
251,23,Anisotropic magnetoresistance
252,23,Partial differential equations
253,23,Filters
254,23,Harmonic analysis
255,23,Image processing
256,23,Smoothing methods
257,23,Computer graphics
258,23,Computer science
259,23,image denoising
260,23,nonlinear diffusion
261,23,wave atoms
262,23,regularization
263,23,texture-edge detection
264,23,texture feature preservation
265,24,Image restoration
266,24,Artificial neural networks
267,24,Degradation
268,24,Neural networks
269,24,Optical noise
270,24,Testing
271,24,Signal restoration
272,24,Military computing
273,24,Inference algorithms
274,24,Fuzzy logic
275,24,Image Processings
276,24,Image Restoration
277,24,Neural Networks
278,24,Multiscale approaches
279,25,Mammography
280,25,Image restoration
281,25,Noise reduction
282,25,Wiener filter
283,25,Breast
284,25,Filtering
285,25,Image enhancement
286,25,Transfer functions
287,25,Imaging phantoms
288,25,Image quality
289,25,image restoration
290,25,mammography
291,25,Anscombe transform
292,25,quantum noise
293,26,Gaussian processes
294,26,Filters
295,26,Neural networks
