id,id_paper,reference
0,2,"M. Agrawal and L. Davis. Window-based, discontinuity preserving stereo. In Conference on Computer Vision and Pattern Recognition, Washington, DC, 2004."
1,2,"S. Birchfield. Depth and Motion Discontinuities. PhD thesis, Stanford University, 1999."
2,2,"R. Feris, R. Raskar, L. Chen, K. Tan, and M. Turk. Discontinuity preserving stereo with small baseline multi-flash illumination. In International Conference on Computer Vision (ICCV'05), Beijing, China, 2005."
3,2,"R. Feris, R. Raskar, k. Tan, and M. Turk. Specular reflection reduction with multi-flash imaging. In IEEE Brazilian Symposium on Computer Graphics and Image Processing (SIBGRAPI'04), Curitiba, Brazil, 2004."
4,2,"R. Feris, M. Turk, R. Raskar, K. Tan, and G. Ohashi. Exploiting Depth Discontinuities for Vision-based Finger-spelling Recognition. In IEEE Workshop on Real-time Vision for Human-Computer Interaction (in conjunction with CVPR'04), Washington DC, USA, 2004."
5,2,"G. Finlayson, S. Hordley, C. Lu, and M. Drew. On the removal of shadows from images. IEEE Transactions on Pattern Analysis and Machine Intelligence, 28(1):59-68, 2006."
6,2,"E. Gamble, D. Geiger, T. Poggio, and D. Weinshall. Integration of vision modules and labeling of surface discontinuities. IEEE Transactions on Systems, Man, and Cybernetics, 19(6):1576-1581, 1989."
7,2,"S. Gokturk and C. Tomasi. 3D head tracking based on recognition and interpolation using a time-of-flight depth sensor. In Conference on Computer Vision and Pattern Recognition, Washington, DC, 2004."
8,2,"E. Land and J. McCann. Lightness and retinex theory. Journal of the Optical Society of America, 61:1-11, 1971."
9,2,"D. Marr. Vision: a Computational Investigation into the Human Representation and Processing of Visual Information. MIT Press, 1982."
10,2,"P. Perona and J. Malik. Scale-space and edge detection using anisotropic diffusion. IEEE Transactions on Pattern Analysis and Machine Intelligence, 12(7):629-639, 1990."
11,2,"R. Raskar, K. Tan, R. Feris, J. Yu, and M. Turk. A non-photorealistic camera: depth edge detection and stylized rendering using multi-flash imaging. SIGGRAPH'04 / ACM Transactions on Graphics, 2004."
12,2,"A. Sa, P. Carvalho, and L. Velho, (b, s)-bcsl : Structured light color boundary coding for 3d photography. In International Fall Workshop on Vision, Modeling, and Visualization, 2002."
13,2,"J. Tajima and M. Iwakawa. 3d data acquisition by rainbow range finder. In International Conference on Pattern Recognition, pages 309-313, 1990."
14,2,"K. Tan, J. Kobler, P. Dietz, R. Feris, and R. Raskar. Shape-Enhanced Surgical Visualizations and Medical Illustrations with Multi-Flash Imaging. In International Conference on Medical Imaging Computing and Computer Assisted Intervention (MICCAI'04), France, 2004."
