id,id_paper,keyword
0,3,Computational modeling
1,3,Three-dimensional displays
2,3,Two dimensional displays
3,3,Solid modeling
4,3,Bones
5,3,Joints
6,3,Animation
7,3,Hierarchical Structure
8,3,Human Bone
9,3,2D Model
10,3,Automatic Calculation
11,3,3D Rotation
12,3,Global Rotation
13,3,Heuristic
14,3,Bounding Box
15,3,Complex Shapes
16,3,Current View
17,3,Frontal View
18,3,Open Arms
19,3,Euler Angles
20,3,View Of Model
21,3,Shading Effect
22,3,Joint Point
23,3,Set Of Views
24,3,cartoon modeling
25,3,computer animation
26,3,vector-art drawing
27,3,geometric transformations
28,4,Surgery
29,4,Computational modeling
30,4,Training
31,4,Haptic interfaces
32,4,Adaptation models
33,4,Finite element analysis
34,4,Solid modeling
35,4,Interactive
36,4,Direct Interaction
37,4,Physics-based Methods
38,4,Surgeons
39,4,Finite Element Method
40,4,Poisson’s Ratio
41,4,Precise Method
42,4,Human-computer Interaction
43,4,Minimally Invasive Surgery
44,4,Stiffness Matrix
45,4,Strain Energy
46,4,Elasticity Theory
47,4,Heat Diffusion
48,4,Nodal Points
49,4,Virtual Simulation
50,4,Collision Detection
51,4,Surgical Simulation
52,4,Tetrahedral Mesh
53,4,Frames Per Second
54,4,Deformable Body
55,4,Damping Matrix
56,4,Surgery Simulation
57,4,Deformable Objects
58,4,Power Calculation
59,4,Fast Method
60,4,External Force
61,4,Complex Models
62,4,Spring Constant
63,4,Combination Of Different Methods
64,4,computer animation
65,4,finite element method
66,4,mass-spring
67,4,green coordinates
68,4,minimally invasive surgery
69,4,physics-based animation
70,4,haptic feedback
71,4,heat diffusion
72,5,Image segmentation
73,5,Blood vessels
74,5,Biomedical imaging
75,5,Retina
76,5,Feature extraction
77,5,Skeleton
78,5,Gray-scale
79,5,Retinal Vessels
80,5,Vessel Segmentation
81,5,Mathematical Morphology
82,5,Retinal Vessel Segmentation
83,5,Skeletonization Algorithm
84,5,Blood Vessels
85,5,Glaucoma
86,5,Image Segmentation
87,5,Fundus Images
88,5,Final Segmentation
89,5,Tedious Task
90,5,Retinal Blood Vessels
91,5,Thinning
92,5,Positive Predictive Value
93,5,False Positive Rate
94,5,Negative Predictive Value
95,5,Grayscale Images
96,5,False Negative Rate
97,5,Topological Properties
98,5,Gaussian Mixture Model
99,5,Retinal Images
100,5,Thin Vessels
101,5,Matthews Correlation Coefficient
102,5,Fuzzy Clustering
103,5,Fuzzy Clustering Algorithm
104,5,Morphological Operations
105,5,Human Observers
106,5,Orientation Maps
107,5,Vessel Shape
108,5,Ridgeline
109,5,retinal blood vessel segmentation
110,5,mathematical morphology
111,6,Microscopy
112,6,Ducts
113,6,Anisotropic magnetoresistance
114,6,Mathematical model
115,6,Estimation
116,6,Mice
117,6,Three-dimensional displays
118,6,Confocal Microscopy
119,6,Microvasculature
120,6,Confocal Microscopy Images
121,6,Extrahepatic Bile Duct
122,6,Model Estimates
123,6,Image Acquisition
124,6,Image Quality
125,6,Noise Sources
126,6,Peak Signal-to-noise Ratio
127,6,Specimen Preparation
128,6,Anisotropic Diffusion
129,6,Vascular Plexus
130,6,Structure Of Specimens
131,6,Image Acquisition Process
132,6,Parameter Estimates
133,6,Vascular Disease
134,6,Images Of Samples
135,6,Equivalent Parameters
136,6,Median Filter
137,6,Confocal Data
138,6,Proprietary Software
139,6,Mathematical Morphology
140,6,Biliary Disease
141,6,Hepatology
142,6,Image Gradient
143,6,Noise Estimation
144,6,Intrahepatic Ducts
145,6,Histogram Of Values
146,6,Anisotropic diffusion
147,6,Image processing
148,6,Confocal microscopic images
149,6,Volumetric Visualization
150,7,Breast cancer
151,7,Mammography
152,7,Delta-sigma modulation
153,7,Entropy
154,7,Noise measurement
155,7,Context
156,7,Medical Imaging
157,7,Bitplane
158,7,Learning Algorithms
159,7,Denoising
160,7,Source Code
161,7,Random Noise
162,7,Information Theory
163,7,Texture Features
164,7,Image Noise
165,7,Breast Cancer Screening
166,7,Amount Of Noise
167,7,Computer-aided Diagnosis
168,7,Detector Noise
169,7,Reduction In Resolution
170,7,Large Amount Of Noise
171,7,Computer-aided Diagnosis System
172,7,Mammographic Images
173,7,Breast Cancer
174,7,Quantum
175,7,Noise Classification
176,7,Compression Algorithm
177,7,Support Vector Machine
178,7,Classification Of Findings
179,7,Microcalcifications
180,7,Noisy Channels
181,7,Digital Mammography
182,7,Influence Of Noise
183,7,Grayscale Images
184,7,Partial Match
185,7,noise detection
186,7,mammogram classification
187,7,information theory
188,7,data compression
189,8,Approximation algorithms
190,8,Algorithm design and analysis
191,8,Time complexity
192,8,Indexes
193,8,Standards
194,8,Sorting
195,8,Visualization
196,8,Convex Hull
197,8,Polar Space
198,8,Subdivision Of Space
199,8,Convex Hull Computation
200,8,Central Point
201,8,Processing Large Data
202,8,Running Time
203,8,Percentage Points
204,8,Distribution Of Types
205,8,Maximum Distance
206,8,Time Complexity
207,8,Final Point
208,8,Steps Of Algorithm
209,8,Distribution Of Points
210,8,Extreme Points
211,8,Points In Order
212,8,Unit Circle
213,8,Input Point
214,8,Convex Polygon
215,8,N Log N
216,8,Uniform Point
217,8,Unit Square
218,8,Edge Geometry
219,8,Gauss Points
220,8,Left Turn
221,8,Minimum Bounding Box
222,8,Prime Number
223,8,Maximum Point
224,8,Unit Interval
225,8,Convex hull
226,8,iterative approximation
227,8,space subdivision
228,8,reduction of points
229,9,Probabilistic logic
230,9,Computational modeling
231,9,Approximation algorithms
232,9,Robustness
233,9,Probability distribution
234,9,Adaptation models
235,9,Probability density function
236,9,Convex Hull
237,9,Normal Distribution
238,9,Error Model
239,9,Geometric Structure
240,9,Divide-and-conquer
241,9,Divide-and-conquer Approach
242,9,Learning Algorithms
243,9,Expected Value
244,9,Running Time
245,9,Percentage Points
246,9,Local Point
247,9,Point Values
248,9,Continuous Distribution
249,9,Applicability Domain
250,9,Correction Algorithm
251,9,Minimum Area
252,9,Points In Order
253,9,General Position
254,9,Dual Space
255,9,Computational Geometry
256,9,Upper Envelope
257,9,Merging Algorithm
258,9,Boolean Function
259,9,Lower Envelope
260,9,Dual Set
261,9,Merging Step
262,9,convex hull
263,9,probabilistic points
264,9,approximately correct
265,10,Three-dimensional displays
266,10,Shape
267,10,Histograms
268,10,Object recognition
269,10,Pose estimation
270,10,Color
271,10,Image color analysis
272,10,Object Recognition
273,10,Point Cloud
274,10,Pose Estimation
275,10,Global Descriptors
276,10,Human Pose Estimation
277,10,Object Pose
278,10,Global Cloud
