id,id_paper,keyword
0,0,Displays
1,0,Color
2,0,Visual system
3,0,Aging
4,0,Motion detection
5,0,Laboratories
6,0,Humans
7,0,Frequency
8,0,Retina
9,0,Testing
10,1,Image analysis
11,1,Algorithm design and analysis
12,1,Multi-layer neural network
13,1,Neural networks
14,1,Morphology
15,1,Partial differential equations
16,1,Morphological operations
17,1,Anisotropic magnetoresistance
18,1,Image segmentation
19,1,Pattern recognition
20,2,Petri nets
21,2,Facial animation
22,2,Equations
23,2,Mathematical model
24,2,Layout
25,2,Concrete
26,2,Computer industry
27,2,Automation
28,2,Computer graphics
29,2,Computational modeling
30,3,Radio access networks
31,3,Reactive power
32,3,Chebyshev approximation
33,3,Kernel
34,3,Filtering
35,3,Random variables
36,3,Digital filters
37,3,Optimized production technology
38,3,Writing
39,3,Quantization
40,4,Image segmentation
41,4,Filters
42,5,Cameras
43,5,Video sharing
44,5,Distributed computing
45,5,Multimedia computing
46,5,Collaborative work
47,5,Design engineering
48,5,Knowledge engineering
49,5,Design methodology
50,5,Publishing
51,5,Books
52,6,Image reconstruction
53,6,Visualization
54,6,Tellurium
55,6,Computed tomography
56,6,Application software
57,6,Interpolation
58,6,Soil
59,6,Computerized instrumentation
60,6,Imaging phantoms
61,6,X-rays
62,7,Equations
63,7,Calibration
64,7,Digital cameras
65,7,Electrical capacitance tomography
66,7,Mathematical model
67,7,Surface reconstruction
68,7,Shape measurement
69,7,Read only memory
70,7,Prototypes
71,7,Image reconstruction
72,8,Image reconstruction
73,8,Deformable models
74,8,Data mining
75,8,Shape
76,8,Solid modeling
77,8,Surface reconstruction
78,8,Topology
79,8,Image segmentation
80,8,Surgery
81,8,Data analysis
82,9,Attenuation
83,9,Soil
84,9,Computed tomography
85,9,Instruments
86,9,Pixel
87,9,Humidity
88,9,X-ray tomography
89,9,Equations
90,9,Imaging phantoms
91,9,Filtering
92,10,Solid modeling
93,10,Image analysis
94,10,Shape
95,10,Image segmentation
96,10,Image edge detection
97,10,Partial differential equations
98,10,Noise shaping
99,10,Microscopy
100,10,Image reconstruction
101,10,Smoothing methods
102,11,Visualization
103,11,Tin
104,11,Computer errors
105,11,Greedy algorithms
