id,id_paper,keyword
0,0,Video games
1,0,Image color analysis
2,0,Games
3,0,Media
4,0,Observers
5,0,Motion pictures
6,0,Rendering (computer graphics)
7,0,Skin Color
8,0,Dark Color
9,0,Dark Skin
10,0,Virtual Humans
11,0,User Experience
12,0,Video Games
13,0,White Color
14,0,Perceptions Of People
15,0,White Skin
16,0,Social Identity Theory
17,0,Computer Graphics
18,0,Rapid Advances In Technology
19,0,Uncanny Valley
20,0,Darker Skin Tones
21,0,Translucent
22,0,Black People
23,0,Work Participation
24,0,Racial Identity
25,0,Implicit Bias
26,0,White Participants
27,0,Comfort Perception
28,0,Ingroup And Outgroup
29,0,Real Level
30,0,Perception Data
31,0,Free-text Fields
32,0,Fair Use
33,0,Virtual Body
34,1,Graphics
35,1,Pipelines
36,1,Graphics processing units
37,1,Neural pathways
38,1,Rendering (computer graphics)
39,1,Real-time systems
40,1,Resource management
41,1,DTI-based Tractography
42,1,Tracking Algorithm
43,1,Eigenvalues
44,1,White Matter
45,1,Motor Neurons
46,1,Flip Angle
47,1,Diffusion Tensor Imaging
48,1,First Pass
49,1,Multi-core
50,1,Echo-planar Imaging
51,1,Primary Motor Cortex
52,1,Fiber Tracts
53,1,Diffusion Directions
54,1,Posterior Limb
55,1,Centrum Semiovale
56,1,Decussation
57,1,Kernel Computation
58,1,3D Texture
59,2,Graphics
60,2,Solid modeling
61,2,Three-dimensional displays
62,2,Current measurement
63,2,Shape measurement
64,2,ISO
65,2,Measurement uncertainty
66,2,Anthropometric
67,2,3D Scanning
68,2,3D Mesh
69,2,Standard Error Of Measurement
70,2,Processing Time
71,2,Intraclass Correlation Coefficient
72,2,Quality Measures
73,2,Measurement Techniques
74,2,Adam Optimizer
75,2,Body Shape
76,2,Bounding Box
77,2,Intersection Point
78,2,Female Body
79,2,Mean Absolute Deviation
80,2,Fitting Process
81,2,Automatic Measurement
82,2,Intersection Of Planes
83,3,Visualization
84,3,Machine learning algorithms
85,3,Perturbation methods
86,3,Decision making
87,3,Machine learning
88,3,Classification algorithms
89,3,Reliability
90,3,Machine Learning
91,3,Learning Algorithms
92,3,Domain Experts
93,3,Prediction Model
94,3,Model Performance
95,3,Important Characteristics
96,3,Machine Learning Models
97,3,Scoliosis
98,3,Model Interpretation
99,3,Decision Model
100,3,Detailed View
