id,id_paper,keyword
0,4,Kernel
1,4,Feature extraction
2,4,Assistive technology
3,4,Gesture recognition
4,4,Accuracy
5,4,Support vector machines
6,4,Vectors
7,4,Fingerspelling
8,4,RGB-D Information
9,4,Kernel Descriptors
10,4,Support Vector Machine
11,4,Support Vector Machine Classifier
12,4,Hybrid System
13,4,RGB Images
14,4,Hand Movements
15,4,Depth Map
16,4,Depth Images
17,4,Depth Information
18,4,Depth Camera
19,4,Depth Data
20,4,Sign Language
21,4,Gesture Recognition
22,4,Scale-invariant Feature Transform
23,4,Letters Of The Alphabet
24,4,Hand Area
25,4,Deaf People
26,4,Hand Shape
27,4,Image Intensity
28,4,Image Features
29,4,Gaussian Kernel
30,4,Average Accuracy
31,4,Radial Basis Function
32,4,Object Recognition
33,4,Recognition Rate
34,4,Gradient Magnitude
35,4,Vector-based
36,4,Image Patches
37,4,sign language
38,4,finger spelling
39,4,support vector ma-chine (SVM)
40,4,bag-of-visual-words
41,5,Vectors
42,5,Principal component analysis
43,5,Stress
44,5,Training
45,5,Kernel
46,5,Euclidean distance
47,5,Standards
48,5,Feature Learning
49,5,Object Recognition
50,5,Semantic
51,5,Distancing Measures
52,5,Image Dataset
53,5,Image Representation
54,5,Levenberg-Marquardt Algorithm
55,5,Spatial Pyramid
56,5,Feature Extraction Techniques
57,5,Aspects Of Image
58,5,Spatial Matching
59,5,Fixed-length Vector
60,5,Matching Distance
61,5,Feature Space
62,5,Feature Dimension
63,5,Autoencoder
64,5,Precision And Recall
65,5,Image Pairs
66,5,Raw Intensity
67,5,Markov Random Field
68,5,Kernel Principal Component Analysis
69,5,Scale-invariant Feature Transform
70,5,Earth Mover’s Distance
71,5,Least Squares Problem
72,5,Multidimensional Scaling Method
73,5,Feature Vector Of Length
74,5,Speeded Up Robust Features
75,5,Gray-level Images
76,5,Swiss Roll
77,5,Low-dimensional Vector
78,5,Feature learning
79,5,image distance measurement
80,5,multidimensional scaling
81,5,spatial pyramid matching
82,6,Correlation
83,6,Learning systems
84,6,Training
85,6,Support vector machines
86,6,Diversity reception
87,6,Accuracy
88,6,Agriculture
89,6,Diversity Measures
90,6,Correlation Measures
91,6,Ranked List
92,6,Spectral Patterns
93,6,Remote Sensing Images
94,6,Pair Of Classes
95,6,Recognition Region
96,6,Fusion Framework
97,6,Training Set
98,6,Support Vector Machine
99,6,Use Of Measures
100,6,Validation Set
101,6,Rate Measurements
102,6,Dimensional Space
103,6,Image Regions
104,6,Highest Coefficient
105,6,Majority Voting
106,6,Correlation Score
107,6,Lowest Correlation
108,6,Classifier Fusion
109,6,Image Descriptors
110,6,Kappa Index
111,6,Set Of Classifiers
112,6,Percentage Of Images
113,6,Color Histogram
114,6,Selection Framework
115,6,Isolation Measures
116,6,Interesting Ones
117,6,Similar Opinions
118,6,multiple classifier system
119,6,ensemble of classifiers
120,6,diversity measures
121,6,coffee crop recognition
122,7,Harmonic analysis
123,7,Indexes
124,7,Training
125,7,Neurons
126,7,Equations
127,7,Biological neural networks
128,7,Accuracy
129,7,Unsupervised Learning
130,7,Semi-supervised Learning
131,7,Graph Construction
132,7,Neural Network
133,7,Stopping Criterion
134,7,Vertices
135,7,Semi-supervised Classification
136,7,Unsupervised Neural Network
137,7,Input Data Points
138,7,Lot Of Memory
139,7,Learning Algorithms
140,7,Hyperparameters
141,7,Supervised Learning
142,7,Eigenvectors
143,7,Edge Weights
144,7,Labeled Data
145,7,Unlabeled Data
146,7,Construction Algorithm
147,7,Regularization Techniques
148,7,Input Patterns
149,7,Semi-supervised Learning Algorithm
150,7,Regular Graphs
151,7,Adjacent Vertices
152,7,Vertex Coordinates
153,7,Regular Steps
154,7,Graph Laplacian
155,7,Functional Graph
156,7,Label Propagation
157,7,Traditional Graph
158,7,Harmonic Functions
159,8,Computational modeling
160,8,Collision avoidance
161,8,Real-time systems
162,8,Mathematical model
163,8,Analytical models
164,8,Graphics
165,8,Equations
166,8,Collision
167,8,Environmental Goals
168,8,Crowd Behavior
169,8,Velocity Of Agent
170,8,Model Performance
171,8,Time Step
172,8,Flow Velocity
173,8,Changes In Group
174,8,Contributions Of This Work
175,8,Use In The Field
176,8,Relevant Work
177,8,Number Of Agents
178,8,Group Of Agents
179,8,Local Behavior
180,8,Emergent Behavior
181,8,Behavior Of Agents
182,8,Triggered Activity
183,8,Art Gallery
184,8,Crowd Density
185,8,Static Obstacles
186,8,Real-time Simulation
187,8,Large Crowds
188,8,Position Of Agent
189,8,Use Of Groups
190,8,potential fields
191,8,reciprocal velocity obstacles
192,8,scalable behaviors
193,8,crowd simulation
194,9,Splines (mathematics)
195,9,Vectors
196,9,Deformable models
197,9,Computational modeling
198,9,Lattices
199,9,Harmonic analysis
200,9,Mesh Deformation
201,9,Geometric Algebra
202,9,Conformal Geometric Algebra
203,9,Surface Model
204,9,Rigid Body Motion
205,9,Mesh Representation
206,9,Least Squares Regression
207,9,Linear System
208,9,Cubic Spline
209,9,Human-computer Interaction
210,9,Largest Eigenvalue
211,9,Rigid Transformation
212,9,Dirichlet Boundary Conditions
213,9,Linear Algebra
214,9,Null Vector
215,9,Laplace Equation
216,9,Harmonic Functions
217,9,Geometric Interpretation
218,9,Outer Product
219,9,Matrix Algebra
220,9,Least-squares Sense
221,9,Mesh Vertices
222,9,Euclidean Vector
223,9,Multivector
224,9,Laplace-Beltrami Operator
225,9,Homogeneous Coordinates
226,9,3D Space
227,9,Linear Interpolation
228,9,Vector-based
229,9,Partition Of Unity
230,9,I.3.5.d Computer Graphics
231,9,Computational Geometry and Object Modeling
232,9,geometric algorithms
233,9,languages
234,9,and systems
235,10,Level set
236,10,Materials
237,10,Face
238,10,Mathematical model
239,10,Equations
240,10,Interpolation
241,10,Context
242,10,Regional Volume
243,10,Multiphase Flow
244,10,Behavior Of Films
245,10,Volume Error
246,10,Film Thickness
247,10,Surface Tension
248,10,Air Bubbles
249,10,Adjacent Cells
250,10,Adjacent Regions
251,10,Volume Loss
252,10,Region Of Origin
253,10,Heaviside Function
254,10,Topological Changes
255,10,Phase Volume
256,10,Incidence Matrix
257,10,Fluid Interface
258,10,Seed Filling
259,10,Pair Of Vertices
260,10,Presence Of Film
261,10,Central Face
262,10,Surface Tension Force
263,10,Error Compensation
264,10,multiphase simulation
265,10,volume control
266,10,level set
267,11,Arrays
268,11,Sorting
269,11,Graphics processing units
270,11,Merging
271,11,Computational modeling
272,11,Libraries
273,11,Algorithm design and analysis
274,11,Collision Detection
275,11,Parallelization
276,11,Adaptive Algorithm
277,11,Grid Cells
278,11,Hash Function
279,11,Lexicographic
280,11,Spatial Grid
281,11,Binary Search
282,11,System A
283,11,Simulated Particle
284,11,Sorting Algorithm
285,11,Sorting Strategy
286,11,Clear Winner
287,11,Linearizable
288,11,Operator Splitting
289,11,Reference Algorithm
290,11,Merge Operation
291,11,GPU Implementation
292,11,Rough Sea
293,11,Merging Strategy
294,11,Input Array
295,11,Splitting Strategy
296,11,Time Constant
297,11,GPU programming
298,11,sorting
299,11,particle based physics
300,12,Histograms
301,12,Vectors
302,12,Cameras
